id,payload
en_516,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go (stylized as Pok\u00e9mon GO) is a 2016 augmented reality (AR) mobile game, part of the Pok\u00e9mon franchise, developed and published by Niantic in collaboration with Nintendo and The Pok\u00e9mon Company for iOS and Android devices."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile game"", ""Pok\u00e9mon Go is an augmented reality (AR) game"", ""Pok\u00e9mon Go was released in 2016"", ""Pok\u00e9mon Go is part of the Pok\u00e9mon franchise"", ""Pok\u00e9mon Go was developed by Niantic"", ""Pok\u00e9mon Go was published by Niantic"", ""Niantic collaborated with Nintendo to develop Pok\u00e9mon Go"", ""Niantic collaborated with Nintendo to publish Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to develop Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to publish Pok\u00e9mon Go"", ""Pok\u00e9mon Go was developed for iOS devices"", ""Pok\u00e9mon Go was published for iOS devices"", ""Pok\u00e9mon Go was developed for Android devices"", ""Pok\u00e9mon Go was published for Android devices""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758334886633730048.mp4""}"
en_517,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It uses mobile devices with GPS to locate, capture, train, and battle virtual Pok\u00e9mon, which appear as if they are in the player's real-world location."", ""Extracted_Claims"": [""Pok\u00e9mon Go works on mobile devices"", ""Pok\u00e9mon Go uses GPS"", ""Pok\u00e9mon Go involves locating virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves capturing virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves training virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves battling virtual Pok\u00e9mon"", ""Virtual Pok\u00e9mon appear as if they are in the player's real-world location""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758334886633730048.mp4""}"
en_518,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game is free-to-play; it uses a freemium business model combined with local advertising and supports in-app purchases for additional in-game items."", ""Extracted_Claims"": [""Pok\u00e9mon Go is free-to-play"", ""Pok\u00e9mon Go uses a freemium business model"", ""Pok\u00e9mon Go includes local advertising"", ""Pok\u00e9mon Go supports in-app purchases"", ""Pok\u00e9mon Go\u2019s in-app purchases provided additional in-game items""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758334886633730048.mp4""}"
en_519,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game launched with around 150 species of Pok\u00e9mon, which had increased to around 700 by 2021."", ""Extracted_Claims"": [""Pok\u00e9mon Go launched"", ""Pok\u00e9mon Go launched with around 150 species of Pok\u00e9mon"", ""Around 700 species of Pok\u00e9mon were present in Pok\u00e9mon Go by 2021"", ""Pok\u00e9mon Go added new Pok\u00e9mon between 2016 and 2021""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758334886633730048.mp4""}"
en_520,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go was released to mixed reviews; critics praised the concept but criticized technical problems."", ""Extracted_Claims"": [""Pok\u00e9mon Go was released"", ""Pok\u00e9mon Go released with mixed reviews"", ""Critics praised the concept of Pok\u00e9mon Go"", ""Critics criticized technical problems of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758334886633730048.mp4""}"
en_521,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It was one of the most used and profitable mobile apps in 2016, having been downloaded more than 500 million times worldwide by the end of the year."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile app"", ""Pok\u00e9mon Go was one of the most used mobile apps in 2016"", ""Pok\u00e9mon Go was one of the most profitable mobile apps in 2016"", ""Pok\u00e9mon Go was downloaded more than 500 million times worldwide by the end of 2016"", ""Pok\u00e9mon Go has been downloaded more than 500 million times worldwide"", ""Pok\u00e9mon Go is available worldwide""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758334886633730048.mp4""}"
en_522,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It is credited with popularizing location-based and AR technology, promoting physical activity, and helping local businesses grow due to escalated foot traffic."", ""Extracted_Claims"": [""Pok\u00e9mon Go is credited with popularizing location-based technology"", ""Pok\u00e9mon Go is credited with popularizing AR technology"", ""Pok\u00e9mon Go is credited with promoting physical activity"", ""Pok\u00e9mon Go is credited with helping local businesses grow"", ""Pok\u00e9mon Go is credited with escalating foot traffic"", ""Escalated foot traffic grew local businesses""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758334886633730048.mp4""}"
en_523,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""However, it attracted controversy for contributing to accidents and creating public nuisances."", ""Extracted_Claims"": [""Pok\u00e9mon Go attracted controversy"", ""Pok\u00e9mon Go attracted controversy for creating public nuisances"", ""Pok\u00e9mon Go attracted controversy for contributing to accidents""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758334886633730048.mp4""}"
en_524,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Various governments expressed concerns about security, and some countries regulate its use."", ""Extracted_Claims"": [""Various governments expressed concerns about Pok\u00e9mon Go"", ""Pok\u00e9mon Go caused security concerns"", ""Some countries regulate the use of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758334886633730048.mp4""}"
en_525,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game had over monthly active users by May 2018, over a billion global downloads by early 2019, and grossed more than in revenue by 2020."", ""Extracted_Claims"": [""Pok\u00e9mon Go had over 148 million monthly active users by May 2018"", ""Pok\u00e9mon Go had over a billion global downloads by early 2019"", ""Pok\u00e9mon Go grossed more than $6 billion in revenue by 2020"", ""Pok\u00e9mon Go has been downloaded over a billion times""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758334886633730048.mp4""}"
en_526,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go (stylized as Pok\u00e9mon GO) is a 2016 augmented reality (AR) mobile game, part of the Pok\u00e9mon franchise, developed and published by Niantic in collaboration with Nintendo and The Pok\u00e9mon Company for iOS and Android devices."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile game"", ""Pok\u00e9mon Go is an augmented reality (AR) game"", ""Pok\u00e9mon Go was released in 2016"", ""Pok\u00e9mon Go is part of the Pok\u00e9mon franchise"", ""Pok\u00e9mon Go was developed by Niantic"", ""Pok\u00e9mon Go was published by Niantic"", ""Niantic collaborated with Nintendo to develop Pok\u00e9mon Go"", ""Niantic collaborated with Nintendo to publish Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to develop Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to publish Pok\u00e9mon Go"", ""Pok\u00e9mon Go was developed for iOS devices"", ""Pok\u00e9mon Go was published for iOS devices"", ""Pok\u00e9mon Go was developed for Android devices"", ""Pok\u00e9mon Go was published for Android devices""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759242021626404864.mp4""}"
en_527,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It uses mobile devices with GPS to locate, capture, train, and battle virtual Pok\u00e9mon, which appear as if they are in the player's real-world location."", ""Extracted_Claims"": [""Pok\u00e9mon Go works on mobile devices"", ""Pok\u00e9mon Go uses GPS"", ""Pok\u00e9mon Go involves locating virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves capturing virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves training virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves battling virtual Pok\u00e9mon"", ""Virtual Pok\u00e9mon appear as if they are in the player's real-world location""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759242021626404864.mp4""}"
en_528,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game is free-to-play; it uses a freemium business model combined with local advertising and supports in-app purchases for additional in-game items."", ""Extracted_Claims"": [""Pok\u00e9mon Go is free-to-play"", ""Pok\u00e9mon Go uses a freemium business model"", ""Pok\u00e9mon Go includes local advertising"", ""Pok\u00e9mon Go supports in-app purchases"", ""Pok\u00e9mon Go\u2019s in-app purchases provided additional in-game items""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759242021626404864.mp4""}"
en_529,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game launched with around 150 species of Pok\u00e9mon, which had increased to around 700 by 2021."", ""Extracted_Claims"": [""Pok\u00e9mon Go launched"", ""Pok\u00e9mon Go launched with around 150 species of Pok\u00e9mon"", ""Around 700 species of Pok\u00e9mon were present in Pok\u00e9mon Go by 2021"", ""Pok\u00e9mon Go added new Pok\u00e9mon between 2016 and 2021""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759242021626404864.mp4""}"
en_530,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go was released to mixed reviews; critics praised the concept but criticized technical problems."", ""Extracted_Claims"": [""Pok\u00e9mon Go was released"", ""Pok\u00e9mon Go released with mixed reviews"", ""Critics praised the concept of Pok\u00e9mon Go"", ""Critics criticized technical problems of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759242021626404864.mp4""}"
en_531,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It was one of the most used and profitable mobile apps in 2016, having been downloaded more than 500 million times worldwide by the end of the year."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile app"", ""Pok\u00e9mon Go was one of the most used mobile apps in 2016"", ""Pok\u00e9mon Go was one of the most profitable mobile apps in 2016"", ""Pok\u00e9mon Go was downloaded more than 500 million times worldwide by the end of 2016"", ""Pok\u00e9mon Go has been downloaded more than 500 million times worldwide"", ""Pok\u00e9mon Go is available worldwide""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759242021626404864.mp4""}"
en_532,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It is credited with popularizing location-based and AR technology, promoting physical activity, and helping local businesses grow due to escalated foot traffic."", ""Extracted_Claims"": [""Pok\u00e9mon Go is credited with popularizing location-based technology"", ""Pok\u00e9mon Go is credited with popularizing AR technology"", ""Pok\u00e9mon Go is credited with promoting physical activity"", ""Pok\u00e9mon Go is credited with helping local businesses grow"", ""Pok\u00e9mon Go is credited with escalating foot traffic"", ""Escalated foot traffic grew local businesses""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759242021626404864.mp4""}"
en_533,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""However, it attracted controversy for contributing to accidents and creating public nuisances."", ""Extracted_Claims"": [""Pok\u00e9mon Go attracted controversy"", ""Pok\u00e9mon Go attracted controversy for creating public nuisances"", ""Pok\u00e9mon Go attracted controversy for contributing to accidents""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759242021626404864.mp4""}"
en_534,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Various governments expressed concerns about security, and some countries regulate its use."", ""Extracted_Claims"": [""Various governments expressed concerns about Pok\u00e9mon Go"", ""Pok\u00e9mon Go caused security concerns"", ""Some countries regulate the use of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759242021626404864.mp4""}"
en_535,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game had over monthly active users by May 2018, over a billion global downloads by early 2019, and grossed more than in revenue by 2020."", ""Extracted_Claims"": [""Pok\u00e9mon Go had over 148 million monthly active users by May 2018"", ""Pok\u00e9mon Go had over a billion global downloads by early 2019"", ""Pok\u00e9mon Go grossed more than $6 billion in revenue by 2020"", ""Pok\u00e9mon Go has been downloaded over a billion times""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759242021626404864.mp4""}"
en_536,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go (stylized as Pok\u00e9mon GO) is a 2016 augmented reality (AR) mobile game, part of the Pok\u00e9mon franchise, developed and published by Niantic in collaboration with Nintendo and The Pok\u00e9mon Company for iOS and Android devices."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile game"", ""Pok\u00e9mon Go is an augmented reality (AR) game"", ""Pok\u00e9mon Go was released in 2016"", ""Pok\u00e9mon Go is part of the Pok\u00e9mon franchise"", ""Pok\u00e9mon Go was developed by Niantic"", ""Pok\u00e9mon Go was published by Niantic"", ""Niantic collaborated with Nintendo to develop Pok\u00e9mon Go"", ""Niantic collaborated with Nintendo to publish Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to develop Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to publish Pok\u00e9mon Go"", ""Pok\u00e9mon Go was developed for iOS devices"", ""Pok\u00e9mon Go was published for iOS devices"", ""Pok\u00e9mon Go was developed for Android devices"", ""Pok\u00e9mon Go was published for Android devices""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758724178342182912.mp4""}"
en_537,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It uses mobile devices with GPS to locate, capture, train, and battle virtual Pok\u00e9mon, which appear as if they are in the player's real-world location."", ""Extracted_Claims"": [""Pok\u00e9mon Go works on mobile devices"", ""Pok\u00e9mon Go uses GPS"", ""Pok\u00e9mon Go involves locating virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves capturing virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves training virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves battling virtual Pok\u00e9mon"", ""Virtual Pok\u00e9mon appear as if they are in the player's real-world location""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758724178342182912.mp4""}"
en_538,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game is free-to-play; it uses a freemium business model combined with local advertising and supports in-app purchases for additional in-game items."", ""Extracted_Claims"": [""Pok\u00e9mon Go is free-to-play"", ""Pok\u00e9mon Go uses a freemium business model"", ""Pok\u00e9mon Go includes local advertising"", ""Pok\u00e9mon Go supports in-app purchases"", ""Pok\u00e9mon Go\u2019s in-app purchases provided additional in-game items""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758724178342182912.mp4""}"
en_539,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game launched with around 150 species of Pok\u00e9mon, which had increased to around 700 by 2021."", ""Extracted_Claims"": [""Pok\u00e9mon Go launched"", ""Pok\u00e9mon Go launched with around 150 species of Pok\u00e9mon"", ""Around 700 species of Pok\u00e9mon were present in Pok\u00e9mon Go by 2021"", ""Pok\u00e9mon Go added new Pok\u00e9mon between 2016 and 2021""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758724178342182912.mp4""}"
en_540,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go was released to mixed reviews; critics praised the concept but criticized technical problems."", ""Extracted_Claims"": [""Pok\u00e9mon Go was released"", ""Pok\u00e9mon Go released with mixed reviews"", ""Critics praised the concept of Pok\u00e9mon Go"", ""Critics criticized technical problems of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758724178342182912.mp4""}"
en_541,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It was one of the most used and profitable mobile apps in 2016, having been downloaded more than 500 million times worldwide by the end of the year."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile app"", ""Pok\u00e9mon Go was one of the most used mobile apps in 2016"", ""Pok\u00e9mon Go was one of the most profitable mobile apps in 2016"", ""Pok\u00e9mon Go was downloaded more than 500 million times worldwide by the end of 2016"", ""Pok\u00e9mon Go has been downloaded more than 500 million times worldwide"", ""Pok\u00e9mon Go is available worldwide""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758724178342182912.mp4""}"
